name,vulnerability,date_start,date_end,Unknown,primary source,secondary source,,,,,,,,,,,,,,,,,,,
Sandworm Team,CVE-2014-6352,2014-10,2014-10,yes,https://blog.trendmicro.com/trendlabs-security-intelligence/timeline-of-sandworm-attacks/,,,,,,,,,,,,,,,,,,,,
Sandworm Team,Spearphishing Attachment,2019-03,2019-03,no,https://www.infosecurity-magazine.com/news/russian-hackers-phish-governments-1-1/,,,,,,,,,,,,,,,,,,,,
Sandworm Team,Spearphishing Attachment,2015-12,2015-12,no,https://ics.sans.org/media/E-ISAC_SANS_Ukraine_DUC_5.pdf,,,,,,,,,,,,,,,,,,,,
Sandworm Team,Unknown,2014-09,2015-12,no,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,,,,,,,,,,,,,,,,,,,,
Sandworm Team,CVE-2010-3333,2014-09,2015-12,no,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,https://unit42.paloaltonetworks.com/super-tuesday-patch-tuesday-wont-forget/,,,,,,,,,,,,,,,,,,,
Sandworm Team,CVE-2012-0158,2014-09,2015-12,no,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,https://unit42.paloaltonetworks.com/super-tuesday-patch-tuesday-wont-forget/,,,,,,,,,,,,,,,,,,,
Sandworm Team,Spearphishing Attachment,2014-06,2015-12,no,https://securityaffairs.co/wordpress/29230/security/sandworm-0day-cyberespionage.html,https://unit42.paloaltonetworks.com/super-tuesday-patch-tuesday-wont-forget/,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,,,,,,,,,,,,,,,,,,
Sandworm Team,CVE-2013-3906,2014-06,2015-12,no,https://securityaffairs.co/wordpress/29230/security/sandworm-0day-cyberespionage.html,https://unit42.paloaltonetworks.com/super-tuesday-patch-tuesday-wont-forget/,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,,,,,,,,,,,,,,,,,,
Sandworm Team,CVE-2014-1761,2014-09,2015-12,no,https://www.scmagazine.com/home/security-news/sandworm-team-exploits-zero-day-bug-in-espionage-campaign/,https://unit42.paloaltonetworks.com/super-tuesday-patch-tuesday-wont-forget/,,,,,,,,,,,,,,,,,,,
Scarlet Mimic,Spearphishing Attachment,2013-01,2015-11,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,,,,,,,,,,,,,,,,,,,,
Scarlet Mimic,Drive-by Compromise,2013-08,2013-08,no,https://www.forcepoint.com/blog/x-labs/tibetan-alliance-chicago-hit-cyber-waterholing-attack,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,,,,,,,,,,,,,,,,,,,
Scarlet Mimic,CVE-2012-4969,2013-08,2013-08,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,https://www.forcepoint.com/blog/x-labs/tibetan-alliance-chicago-hit-cyber-waterholing-attack,,,,,,,,,,,,,,,,,,,
Scarlet Mimic,CVE-2009-3129,2013-01,2015-11,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,http://www.vxjump.net/files/aptr/Scarlet-Mimic.txt,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-fakem-rat.pdf,,,,,,,,,,,,,,,,,,
Scarlet Mimic,CVE-2010-2572,2013-01,2015-11,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,,,,,,,,,,,,,,,,,,,,
Scarlet Mimic,CVE-2010-2883,2013-01,2015-11,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,,,,,,,,,,,,,,,,,,,,
Scarlet Mimic,CVE-2010-3333,2013-01,2015-11,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,https://citizenlab.ca/2016/03/shifting-tactics/,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-fakem-rat.pdf,,,,,,,,,,,,,,,,,,
Scarlet Mimic,CVE-2012-0158,2013-01,2015-11,no,https://unit42.paloaltonetworks.com/scarlet-mimic-years-long-espionage-targets-minority-activists/,https://citizenlab.ca/2016/03/shifting-tactics/,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-fakem-rat.pdf,,,,,,,,,,,,,,,,,,
SilverTerrier,Spearphishing Attachment,2014-07,2018-06,no,https://www.paloaltonetworks.com/content/dam/pan/en_US/assets/pdf/reports/Unit_42/silverterrier-next-evolution-in-nigerian-cybercrime.pdf,https://unit42.paloaltonetworks.com/silverterrier-2018-nigerian-business-email-compromise/,,,,,,,,,,,,,,,,,,,
Sowbug,Unknown,2015-03,2015-03,no,https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments,,,,,,,,,,,,,,,,,,,,
Sowbug,Unknown,2016-09,2017-3,,https://www.symantec.com/connect/blogs/sowbug-cyber-espionage-group-targets-south-american-and-southeast-asian-governments,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,Spearphishing Link,2015-11,2015-11,no,https://citizenlab.ca/2016/05/stealth-falcon/,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,Drive-by Compromise,2016-03,2016-10,no,https://securelist.com/windows-zero-day-exploit-used-in-targeted-attacks-by-fruityarmor-apt/76396/,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2016-3393,2016-03,2016-10,yes,https://securelist.com/windows-zero-day-exploit-used-in-targeted-attacks-by-fruityarmor-apt/76396/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,,
Stealth Falcon,Spearphishing via Service,2016-08,2016-10,no,https://citizenlab.ca/2016/08/million-dollar-dissident-iphone-zero-day-nso-group-uae/,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2016-4655,2016-08,2016-10,yes,https://citizenlab.ca/2016/08/million-dollar-dissident-iphone-zero-day-nso-group-uae/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2016-4656,2016-08,2016-10,yes,https://citizenlab.ca/2016/08/million-dollar-dissident-iphone-zero-day-nso-group-uae/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2016-4657,2016-08,2016-10,yes,https://citizenlab.ca/2016/08/million-dollar-dissident-iphone-zero-day-nso-group-uae/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,,
Stealth Falcon,Unknown,2018-10,2018-10,no,https://securelist.com/zero-day-in-windows-kernel-transaction-manager-cve-2018-8611/89253/,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2018-8611,2018-10,2018-10,yes,https://securelist.com/zero-day-in-windows-kernel-transaction-manager-cve-2018-8611/89253/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,,
Stealth Falcon,Unknown,2018-08,2018-10,no,https://securelist.com/cve-2018-8453-used-in-targeted-attacks/88151/,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2018-8453,2018-08,2018-10,yes,https://securelist.com/cve-2018-8453-used-in-targeted-attacks/88151/,https://securelist.com/zero-day-in-windows-kernel-transaction-manager-cve-2018-8611/89253/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,
Stealth Falcon,Unknown,2019-02,2019-02,no,https://securelist.com/cve-2019-0797-zero-day-vulnerability/89885/,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2019-0797,2019-02,2019-02,yes,https://securelist.com/cve-2019-0797-zero-day-vulnerability/89885/,https://www.fireeye.com/content/dam/fireeye-www/summit/cds-2019/presentations/cds19-executive-s09-avenues-of-exploitation.pdf,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2018-8589,2018-10,2018-10,yes,https://securelist.com/a-new-exploit-for-zero-day-vulnerability-cve-2018-8589/88845/,https://securelist.com/zero-day-in-windows-kernel-transaction-manager-cve-2018-8611/89253/,,,,,,,,,,,,,,,,,,,
Stealth Falcon,Spearphishing Attachment,2018-06,2018-06,no,http://blogs.360.cn/post/cve-2018-5002-en.html,,,,,,,,,,,,,,,,,,,,
Stealth Falcon,CVE-2018-5002,2018-06,2018-06,yes,https://unit42.paloaltonetworks.com/unit42-slicing-dicing-cve-2018-5002-payloads-new-chainshot-malware/,http://blogs.360.cn/post/cve-2018-5002-en.html,https://docs.google.com/spreadsheets/d/1lkNJ0uQwbeC1ZTRrxdtuPLCIl7mlUreoKfSIgajnSyY/view#gid=0,,,,,,,,,,,,,,,,,,
Stolen Pencil,Spearphishing Link,2018-05,2018-05,no,https://www.netscout.com/blog/asert/stolen-pencil-campaign-targets-academia,,,,,,,,,,,,,,,,,,,,
Stolen Pencil,Spearphishing Attachment,2018-11,2018-11,no,https://unit42.paloaltonetworks.com/new-babyshark-malware-targets-u-s-national-security-think-tanks/,,,,,,,,,,,,,,,,,,,,
Strider,Unknown,2015-09,2015-09,no,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07190154/The-ProjectSauron-APT_research_KL.pdf,,,,,,,,,,,,,,,,,,,,
Suckfly,Spearphishing Attachment,2014-04,2016-05,no,https://www.symantec.com/connect/blogs/indian-organizations-targeted-suckfly-attacks,,,,,,,,,,,,,,,,,,,,
Suckfly,Drive-by Compromise,2014-04,2016-05,no,https://www.symantec.com/connect/blogs/suckfly-revealing-secret-life-your-code-signing-certificates,,,,,,,,,,,,,,,,,,,,
Suckfly,CVE-2014-6332,2014-04,2016-05,yes,https://www.symantec.com/connect/blogs/suckfly-revealing-secret-life-your-code-signing-certificates,https://news.softpedia.com/news/suckfly-cyber-espionage-group-targets-indian-government-and-private-companies-504183.shtml,https://www.spamfighter.com/News-20284-Group-of-Suckfly-Cyber-Espionage-Targets-Indian-Private-and-Government-Companies.htm,,,,,,,,,,,,,,,,,,
TA459,Spearphishing Attachment,2017-04,2017-08,no,https://attack.mitre.org/groups/G0062/,https://www.proofpoint.com/us/threat-insight/post/apt-targets-financial-analysts,https://securityaffairs.co/wordpress/58692/apt/ta459-apt-targets-financial-firms.html,https://www.securityweek.com/china-linked-spies-use-recent-zero-day-target-financial-firms,https://resources.infosecinstitute.com/exploited-flaws-cybercriminal-organizations/#gref,,,,,,,,,,,,,,,,
TA459,CVE-2017-0199,2017-04,2017-08,yes,https://attack.mitre.org/groups/G0062/,https://www.proofpoint.com/us/threat-insight/post/apt-targets-financial-analysts,https://securityaffairs.co/wordpress/58692/apt/ta459-apt-targets-financial-firms.html,https://www.infosecurityeurope.com/__novadocuments/484120?v=636650218883800000,https://www.recordedfuture.com/chinese-mss-vulnerability-influence/,https://www.securityweek.com/china-linked-spies-use-recent-zero-day-target-financial-firms,https://resources.infosecinstitute.com/exploited-flaws-cybercriminal-organizations/#gref,,,,,,,,,,,,,,
TEMP.Veles,Unknown,2014-09,2014-12,no,https://www.anomali.com/blog/weekly-threat-briefing-new-security-flaw-impacts-most-linux-and-bsd-distros,,,,,,,,,,,,,,,,,,,,
TEMP.Veles,Unknown,2017-06,2017-08,no,https://www.fireeye.com/blog/threat-research/2019/04/triton-actor-ttp-profile-custom-attack-tools-detections.html,https://dragos.com/resource/xenotime/,https://dragos.com/blog/industry-news/threat-proliferation-in-ics-cybersecurity-xenotime-now-targeting-electric-sector-in-addition-to-oil-and-gas/,https://www.anomali.com/blog/weekly-threat-briefing-new-security-flaw-impacts-most-linux-and-bsd-distros,,,,,,,,,,,,,,,,,
TEMP.Veles,Unknown,2018-10,2019-02,no,https://dragos.com/resource/xenotime/,https://dragos.com/blog/industry-news/threat-proliferation-in-ics-cybersecurity-xenotime-now-targeting-electric-sector-in-addition-to-oil-and-gas/,,,,,,,,,,,,,,,,,,,
Threat Group-3390,Spearphishing Attachment,2010-04,2010-09,no,https://www.erai.com/CustomUploads/ca/wp/2015_12_wp_operation_iron_tiger.pdf,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2008-1436,2010-04,2010-09,no,https://www.erai.com/CustomUploads/ca/wp/2015_12_wp_operation_iron_tiger.pdf,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,Spearphishing Attachment,2013-04,2014-10,no,https://www.erai.com/CustomUploads/ca/wp/2015_12_wp_operation_iron_tiger.pdf,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,Drive-by Compromise,2015-08,2015-09,no,https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2010-0738,2015-08,2015-09,no,https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage,https://arstechnica.com/information-technology/2015/08/newly-discovered-chinese-hacking-group-hacked-100-websites-to-use-as-watering-holes/,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2011-3544,2015-08,2015-09,no,https://www.secureworks.com/research/threat-group-3390-targets-organizations-for-cyberespionage,https://arstechnica.com/information-technology/2015/08/newly-discovered-chinese-hacking-group-hacked-100-websites-to-use-as-watering-holes/,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2014-6324,2015-08,2015-09,no,https://attack.mitre.org/groups/G0027/,https://www.secureworks.com/research/bronze-union,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2015-5119,2015-08,2015-09,no,https://www.securityweek.com/emissary-panda-uses-hacking-team-exploits-deliver-rat,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2015-5123,2015-08,2015-09,no,https://www.securityweek.com/emissary-panda-uses-hacking-team-exploits-deliver-rat,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,Spearphishing Attachment,2017-07,2017-10,no,https://www.nttsecurity.com/docs/librariesprovider3/resources/gtic-monthly-threat-report-february-2018,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,Drive-by Compromise,2017-10,2018-03,no,https://securelist.com/luckymouse-hits-national-data-center/86083/,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2017-11882,2017-10,2018-03,no,https://securelist.com/luckymouse-hits-national-data-center/86083/,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,Exploit Public-Facing Application,2019-04,2019-04,no,https://unit42.paloaltonetworks.com/emissary-panda-attacks-middle-east-government-sharepoint-servers/,,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2019-0604,2019-04,2019-04,no,https://unit42.paloaltonetworks.com/emissary-panda-attacks-middle-east-government-sharepoint-servers/,https://securityaffairs.co/wordpress/86316/apt/emissary-panda-middle-east-gov.html,,,,,,,,,,,,,,,,,,,
Threat Group-3390,CVE-2017-0144,2019-04,2019-04,no,https://unit42.paloaltonetworks.com/emissary-panda-attacks-middle-east-government-sharepoint-servers/,https://securityaffairs.co/wordpress/86316/apt/emissary-panda-middle-east-gov.html,https://www.difesaesicurezza.com/en/cyber-en/emissary-panda-targets-middle-east-governments-with-webshells-on-sharepoint-servers/,,,,,,,,,,,,,,,,,,
Thrip,Unknown,2018-06,2018-06,no,https://www.symantec.com/blogs/threat-intelligence/thrip-hits-satellite-telecoms-defense-targets,,,,,,,,,,,,,,,,,,,,
Tropic Trooper,Spearphishing Attachment,2012-02,2012-02,no,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-operation-tropic-trooper.pdf,,,,,,,,,,,,,,,,,,,,
Tropic Trooper,CVE-2010-3333,2012-02,2012-02,no,https://www.securityweek.com/operation-tropic-trooper-hits-targets-taiwan-philippines-trend-micro,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-operation-tropic-trooper.pdf,,,,,,,,,,,,,,,,,,,
Tropic Trooper,CVE-2012-0158,2012-02,2012-02,yes,https://attack.mitre.org/groups/G0081/,https://unit42.paloaltonetworks.com/unit42-tropic-trooper-targets-taiwanese-government-and-fossil-fuel-provider-with-poison-ivy/,https://securityaffairs.co/wordpress/53698/breaking-news/tropic-trooper-campaign.html,https://www.securityweek.com/operation-tropic-trooper-hits-targets-taiwan-philippines-trend-micro,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-operation-tropic-trooper.pdf,,,,,,,,,,,,,,,,
Tropic Trooper,Spearphishing Attachment,2016-08,2016-08,no,https://unit42.paloaltonetworks.com/unit42-tropic-trooper-targets-taiwanese-government-and-fossil-fuel-provider-with-poison-ivy/,,,,,,,,,,,,,,,,,,,,
Tropic Trooper,CVE-2012-0158,2016-08,2016-08,no,https://unit42.paloaltonetworks.com/unit42-tropic-trooper-targets-taiwanese-government-and-fossil-fuel-provider-with-poison-ivy/,,,,,,,,,,,,,,,,,,,,
Tropic Trooper,Spearphishing Attachment,2018-01,2018-03,no,https://citizenlab.ca/2018/08/familiar-feeling-a-malware-campaign-targeting-the-tibetan-diaspora-resurfaces/,,,,,,,,,,,,,,,,,,,,
Tropic Trooper,CVE-2017-11882,2018-01,2018-03,no,https://attack.mitre.org/groups/G0081/,https://blog.trendmicro.com/trendlabs-security-intelligence/tropic-trooper-new-strategy/,https://exchange.xforce.ibmcloud.com/collection/Tropic-Troopers-New-Approach-4235d84efed96f140a83f735c68578d0,https://citizenlab.ca/2018/08/familiar-feeling-a-malware-campaign-targeting-the-tibetan-diaspora-resurfaces/,https://securityboulevard.com/2018/08/tibetan-activists-diaspora-hit-by-resurfacing-malware-in-cyberespionage-operation/,,,,,,,,,,,,,,,,
Tropic Trooper,CVE-2017-0199,2018-01,2018-03,no,https://citizenlab.ca/2018/08/familiar-feeling-a-malware-campaign-targeting-the-tibetan-diaspora-resurfaces/,https://securityboulevard.com/2018/08/tibetan-activists-diaspora-hit-by-resurfacing-malware-in-cyberespionage-operation/,,,,,,,,,,,,,,,,,,,
Tropic Trooper,CVE-2018-0802,2018-01,2018-03,no,https://attack.mitre.org/groups/G0081/,https://blog.trendmicro.com/trendlabs-security-intelligence/tropic-trooper-new-strategy/,https://www.microsoft.com/security/blog/2018/11/28/windows-defender-atp-device-risk-score-exposes-new-cyberattack-drives-conditional-access-to-protect-networks/,https://exchange.xforce.ibmcloud.com/collection/Tropic-Troopers-New-Approach-4235d84efed96f140a83f735c68578d0,,,,,,,,,,,,,,,,,
Turla,Spearphishing Attachment,2008-10,2008-11,no,https://www.proofpoint.com/us/threat-insight/post/turla-apt-actor-refreshes-kopiluwak-javascript-backdoor-use-g20-themed-attack,,,,,,,,,,,,,,,,,,,,
Turla,Drive-by Compromise,2008-10,2008-11,no,https://www.proofpoint.com/us/threat-insight/post/turla-apt-actor-refreshes-kopiluwak-javascript-backdoor-use-g20-themed-attack,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2008-4250,2008-10,2008-11,yes,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2008-3431,2008-10,2008-11,yes,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,,,,,,,,,,,,,,,,,,,,
Turla,Spearphishing Attachment,2013-02,2014-07,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,https://www.kaspersky.com/resource-center/threats/epic-turla-snake-malware-attacks,,,,,,,,,,,,,,,,,,,
Turla,Drive-by Compromise,2012-09,2014-05,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,https://www.kaspersky.com/resource-center/threats/epic-turla-snake-malware-attacks,,,,,,,,,,,,,,,,,,,
Turla,CVE-2012-1723,2012-09,2014-05,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,https://securelist.com/the-epic-turla-operation/65545/,https://www.kaspersky.com/resource-center/threats/epic-turla-snake-malware-attacks,,,,,,,,,,,,,,,,,,
Turla,CVE-2013-3346,2013-02,2014-07,yes,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,https://securelist.com/the-epic-turla-operation/65545/,https://www.kaspersky.com/resource-center/threats/epic-turla-snake-malware-attacks,,,,,,,,,,,,,,,,,,
Turla,CVE-2013-5065,2013-02,2014-07,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,https://securelist.com/the-epic-turla-operation/65545/,https://www.kaspersky.com/resource-center/threats/epic-turla-snake-malware-attacks,,,,,,,,,,,,,,,,,,
Turla,CVE-2010-0232,2012-09,2014-05,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2010-0232,2013-02,2014-07,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2009-1125,2012-09,2014-05,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2009-1125,2013-02,2014-07,no,https://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/waterbug-attack-group.pdf,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2009-3129,2013-02,2014-07,no,https://www.mcafee.com/enterprise/en-us/threat-center/threat-landscape-dashboard/vulnerabilities-details.cve-2009-3129.html,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2013-2729,2013-02,2014-07,no,https://www.mcafee.com/enterprise/en-us/threat-center/threat-landscape-dashboard/vulnerabilities-details.cve-2013-2729.html,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2012-4681,2012-09,2014-05,no,https://www.mcafee.com/enterprise/en-us/threat-center/threat-landscape-dashboard/vulnerabilities-details.cve-2012-4681.html,,,,,,,,,,,,,,,,,,,,
Turla,Unknown,2016-08,2016-08,no,https://www.welivesecurity.com/wp-content/uploads/2018/01/ESET_Turla_Mosquito.pdf,,,,,,,,,,,,,,,,,,,,
Turla,Spearphishing Attachment,2016-11,2017-02,no,https://securelist.com/kopiluwak-a-new-javascript-payload-from-turla/77429/,,,,,,,,,,,,,,,,,,,,
Turla,Spearphishing Attachment,2017-03,2017-04,no,https://securelist.com/shedding-skin-turlas-fresh-faces/88069/,https://www.welivesecurity.com/2017/06/06/turlas-watering-hole-campaign-updated-firefox-extension-abusing-instagram/,,,,,,,,,,,,,,,,,,,
Turla,CVE-2017-0001,2017-03,2017-04,yes,https://securityaffairs.co/wordpress/58937/apt/russian-apt-groups.html,,,,,,,,,,,,,,,,,,,,
Turla,CVE-2017-0261,2017-03,2017-04,yes,https://www.fireeye.com/blog/threat-research/2017/05/eps-processing-zero-days.html,https://www.darkreading.com/threat-intelligence/apt28-turla-nation-state-groups-deployed-multiple-0days-in-recent-attacks/d/d-id/1328854,https://securityaffairs.co/wordpress/58937/apt/russian-apt-groups.html,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Attachment,2011-02,2011-2,no,https://web.br.de/interaktiv/winnti/english/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Drive-by Compromise,2013-04,2013-4,no,https://securelist.com/winnti-stolen-digital-certificates-re-used-in-current-watering-hole-attacks-on-tibetan-and-uyghur-groups-3/35692/,,,,,,,,,,,,,,,,,,,,
Winnti Group,CVE-2013-0634,2013-04,2013-4,no,https://securelist.com/winnti-stolen-digital-certificates-re-used-in-current-watering-hole-attacks-on-tibetan-and-uyghur-groups-3/35692/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Attachment,2013-10,2013-11,no,https://securelist.com/the-rush-for-cve-2013-3906-a-hot-commodity/57197/,,,,,,,,,,,,,,,,,,,,
Winnti Group,CVE-2013-3906,2013-10,2013-11,yes,https://securelist.com/the-rush-for-cve-2013-3906-a-hot-commodity/57197/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Unknown,2018-02,2018-02,no,https://www.dw.com/en/bayer-points-finger-at-wicked-panda-in-cyberattack/a-48196004,,,,,,,,,,,,,,,,,,,,
Winnti Group,Unknown,2016-10,2016-10,no,https://www.bleepingcomputer.com/news/security/teamviewer-confirms-undisclosed-breach-from-2016/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Attachment,2017-07,2017-07,no,https://401trg.com/burning-umbrella/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Link,2017-02,2017-02,no,https://citizenlab.ca/2017/07/insider-information-an-intrusion-campaign-targeting-chinese-language-news-sites/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Link,2018-03,2018-03,no,https://401trg.com/burning-umbrella/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Attachment,2019-03,2019-03,no,https://www.virusbulletin.com/conference/vb2019/abstracts/curious-tale-8t-used-multiple-campaigns-against-south-asia,,,,,,,,,,,,,,,,,,,,
Winnti Group,CVE-2017-11882,2019-03,2019-03,no,https://www.virusbulletin.com/conference/vb2019/abstracts/curious-tale-8t-used-multiple-campaigns-against-south-asia,https://medium.com/@Sebdraven/winnti-uses-the-rtf-exploit-8-t-too-targets-vietnam-13300d432272,,,,,,,,,,,,,,,,,,,
Winnti Group,Unknown,2019-11,2019-11,no,https://www.welivesecurity.com/2020/01/31/winnti-group-targeting-universities-hong-kong/,,,,,,,,,,,,,,,,,,,,
Winnti Group,CVE-2017-0199,2017-07,2017-07,no,https://www.clearskysec.com/winnti/,,,,,,,,,,,,,,,,,,,,
Winnti Group,Spearphishing Attachment,2017-07,2017-07,no,https://www.clearskysec.com/winnti/,,,,,,,,,,,,,,,,,,,,
APT1,Spearphishing Attachment,2011-10,2012-08,no,https://krebsonsecurity.com/2014/07/hackers-plundered-israeli-defense-firms-that-built-iron-dome-missile-defense-system/,,,,,,,,,,,,,,,,,,,,
APT1,Spearphishing Link,2014-02,2014-03,no,https://blog.trendmicro.com/trendlabs-security-intelligence/the-siesta-campaign-a-new-targeted-attack-awakens/,https://www.fireeye.com/blog/threat-research/2014/03/a-detailed-examination-of-the-siesta-campaign.html,,,,,,,,,,,,,,,,,,,
APT1,Spearphishing Attachment,2018-05,2018-07,no,https://www.mcafee.com/enterprise/en-us/assets/reports/rp-operation-oceansalt.pdf,https://www.mcafee.com/blogs/other-blogs/mcafee-labs/operation-oceansalt-delivers-wave-after-wave/,,,,,,,,,,,,,,,,,,,
APT38,Unknown,2015-07,2015-08,no,https://www.symantec.com/connect/blogs/duuzer-back-door-trojan-targets-south-korea-take-over-computers,https://securityaffairs.co/wordpress/41459/cyber-crime/duuzer-trojan-south-korea.html,,,,,,,,,,,,,,,,,,,
APT38,Unknown,2015-10,2015-12,no,https://www.symantec.com/connect/blogs/swift-attackers-malware-linked-more-financial-attacks,,,,,,,,,,,,,,,,,,,,
APT38,Unknown,2016-05,2016-05,no,https://www.bankinfosecurity.com/vietnamese-bank-blocks-1-million-online-heist-a-9105,,,,,,,,,,,,,,,,,,,,
APT38,Unknown,2015-01,2015-01,no,https://www.reuters.com/article/us-cyber-heist-swift-specialreport-idUSKCN0YB0DD,,,,,,,,,,,,,,,,,,,,
